file_nm,element_id,amount,unit_ref,decimals,contextref
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:totalnumberofissuedsharessummaryofbusinessresults,4694000,,0,CurrentYearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:netassetssummaryofbusinessresults,1492727000,,-3,Prior4YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:netassetssummaryofbusinessresults,1721570000,,-3,Prior3YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:netassetssummaryofbusinessresults,2147110000,,-3,Prior2YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:netassetssummaryofbusinessresults,2089618000,,-3,Prior1YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:netassetssummaryofbusinessresults,2603661000,,-3,CurrentYearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:totalassetssummaryofbusinessresults,3218381000,,-3,Prior4YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:totalassetssummaryofbusinessresults,3871792000,,-3,Prior3YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:totalassetssummaryofbusinessresults,4582712000,,-3,Prior2YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:totalassetssummaryofbusinessresults,4245479000,,-3,Prior1YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:totalassetssummaryofbusinessresults,4682279000,,-3,CurrentYearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:netassetspersharesummaryofbusinessresults,636.04,,2,Prior4YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:netassetspersharesummaryofbusinessresults,366.78,,2,Prior3YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:netassetspersharesummaryofbusinessresults,457.44,,2,Prior2YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:netassetspersharesummaryofbusinessresults,445.19,,2,Prior1YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:netassetspersharesummaryofbusinessresults,554.71,,2,CurrentYearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:dividendpaidpersharesummaryofbusinessresults,8,,0,Prior4YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:dividendpaidpersharesummaryofbusinessresults,18,,0,Prior3YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:dividendpaidpersharesummaryofbusinessresults,27,,0,Prior2YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:dividendpaidpersharesummaryofbusinessresults,18,,0,Prior1YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:dividendpaidpersharesummaryofbusinessresults,22,,0,CurrentYearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,71.80,,2,Prior4YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,52.71,,2,Prior3YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,99.68,,2,Prior2YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,14.75,,2,Prior1YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:basicearningslosspersharesummaryofbusinessresults,127.76,,2,CurrentYearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:equitytoassetratiosummaryofbusinessresults,0.464,,3,Prior4YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:equitytoassetratiosummaryofbusinessresults,0.445,,3,Prior3YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:equitytoassetratiosummaryofbusinessresults,0.469,,3,Prior2YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:equitytoassetratiosummaryofbusinessresults,0.492,,3,Prior1YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:equitytoassetratiosummaryofbusinessresults,0.556,,3,CurrentYearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:rateofreturnonequitysummaryofbusinessresults,0.119,,3,Prior4YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:rateofreturnonequitysummaryofbusinessresults,0.154,,3,Prior3YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:rateofreturnonequitysummaryofbusinessresults,0.242,,3,Prior2YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:rateofreturnonequitysummaryofbusinessresults,0.033,,3,Prior1YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:rateofreturnonequitysummaryofbusinessresults,0.256,,3,CurrentYearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:priceearningsratiosummaryofbusinessresults,11.9,,1,Prior4YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:priceearningsratiosummaryofbusinessresults,15.1,,1,Prior3YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:priceearningsratiosummaryofbusinessresults,15.1,,1,Prior2YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:priceearningsratiosummaryofbusinessresults,98.8,,1,Prior1YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:priceearningsratiosummaryofbusinessresults,8.6,,1,CurrentYearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:payoutratiosummaryofbusinessresults,0.111,,3,Prior4YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:payoutratiosummaryofbusinessresults,0.171,,3,Prior3YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:payoutratiosummaryofbusinessresults,0.271,,3,Prior2YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:payoutratiosummaryofbusinessresults,1.220,,3,Prior1YearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:payoutratiosummaryofbusinessresults,0.172,,3,CurrentYearDuration_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofemployees,228,,0,Prior4YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofemployees,227,,0,Prior3YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofemployees,36,,0,Prior2YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofemployees,43,,0,Prior1YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofemployees,49,,0,CurrentYearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:averagenumberoftemporaryworkers,29,,0,Prior3YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:averagenumberoftemporaryworkers,8,,0,Prior2YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:averagenumberoftemporaryworkers,10,,0,Prior1YearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:averagenumberoftemporaryworkers,13,,0,CurrentYearInstant_NonConsolidatedMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofsharesheld,1700000,,0,CurrentYearInstant_No1MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:shareholdingratio,0.3622,,4,CurrentYearInstant_No1MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofsharesheld,525200,,0,CurrentYearInstant_No2MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:shareholdingratio,0.1119,,4,CurrentYearInstant_No2MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofsharesheld,327700,,0,CurrentYearInstant_No3MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:shareholdingratio,0.0698,,4,CurrentYearInstant_No3MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofsharesheld,200000,,0,CurrentYearInstant_No4MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:shareholdingratio,0.0426,,4,CurrentYearInstant_No4MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofsharesheld,194600,,0,CurrentYearInstant_No5MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:shareholdingratio,0.0415,,4,CurrentYearInstant_No5MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofsharesheld,120800,,0,CurrentYearInstant_No6MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:shareholdingratio,0.0257,,4,CurrentYearInstant_No6MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofsharesheld,108900,,0,CurrentYearInstant_No7MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:shareholdingratio,0.0232,,4,CurrentYearInstant_No7MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofsharesheld,89200,,0,CurrentYearInstant_No8MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:shareholdingratio,0.0190,,4,CurrentYearInstant_No8MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofsharesheld,78300,,0,CurrentYearInstant_No9MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:shareholdingratio,0.0167,,4,CurrentYearInstant_No9MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofsharesheld,70000,,0,CurrentYearInstant_No10MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:shareholdingratio,0.0149,,4,CurrentYearInstant_No10MajorShareholdersMember
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:numberofsharesheld,3414700,,0,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp_cor:shareholdingratio,0.7275,,4,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:cashanddeposits,2816955000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:cashanddeposits,3404804000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:notesandaccountsreceivabletrade,1543486000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:notesandaccountsreceivabletrade,1555855000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:workinprocess,48571000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:workinprocess,116542000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:rawmaterialsandsupplies,4958000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:rawmaterialsandsupplies,3714000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:prepaidexpenses,173678000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:prepaidexpenses,336083000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:deferredtaxassetsca,155871000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:deferredtaxassetsca,273333000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:otherca,43653000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:otherca,46849000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:allowancefordoubtfulaccountsca,-6496000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:currentassets,4780678000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:currentassets,5737184000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:buildings,235799000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:buildings,241315000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:accumulateddepreciationbuildings,-134668000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:accumulateddepreciationbuildings,-158787000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:buildingsnet,101131000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:buildingsnet,82527000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:toolsfurnitureandfixtures,498412000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:toolsfurnitureandfixtures,578133000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:accumulateddepreciationtoolsfurnitureandfixtures,-399576000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:accumulateddepreciationtoolsfurnitureandfixtures,-449916000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:toolsfurnitureandfixturesnet,98835000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:toolsfurnitureandfixturesnet,128217000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:propertyplantandequipment,199966000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:propertyplantandequipment,210744000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:goodwill,254475000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:goodwill,141375000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:software,46199000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:software,59393000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:otheria,935000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:otheria,897000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:intangibleassets,301609000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:intangibleassets,201665000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:investmentsecurities,0,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:investmentsecurities,78165000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:leaseandguaranteedeposits,335182000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:leaseandguaranteedeposits,365436000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:deferredtaxassetsioa,39840000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:deferredtaxassetsioa,47588000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:otherioa,23725000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:otherioa,68382000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:investmentsandotherassets,398748000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:investmentsandotherassets,559572000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:noncurrentassets,900325000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:noncurrentassets,971983000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:bondissuancecostda,527000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:deferredassets,527000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:assets,5681530000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:assets,6709167000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:notesandaccountspayabletrade,408907000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:notesandaccountspayabletrade,336340000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:currentportionofbonds,30000000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:currentportionoflongtermloanspayable,122460000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:currentportionoflongtermloanspayable,122460000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:leaseobligationscl,3250000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:leaseobligationscl,3639000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:accountspayableotherandaccruedexpenses,174453000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:accountspayableotherandaccruedexpenses,262007000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:incometaxespayable,121021000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:incometaxespayable,147081000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:unearnedrevenue,1100461000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:unearnedrevenue,1408797000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:provisionforbonuses,370107000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:provisionforbonuses,420780000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:provisionfordirectorsbonuses,28127000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:provisionfordirectorsbonuses,92097000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:provisionforlossonorderreceivedcl,76153000,,-3,Prior1YearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jppfs_cor:provisionforlossonorderreceivedcl,73562000,,-3,CurrentYearInstant
jpcrp030000-asr-001_E05663-000_2016-06-30_01_2016-09-27.xbrl,jpcrp030000-asr_e05663-000:provisionforcompensationfordamagecl,174000000,,-3,CurrentYearInstant
